,PlayerIDSID,PlayerFirstName,PlayerLastName,PlayerNumber,P,TeamIDSID,TeamName,TeamNameAbbreviation,TeamShortName,GP,Poss,Time,Points,FGA,FGM,PPP,WorsePPP,BetterPPP,PossG,PPG,FGAG,FGMG,FGmG,FGm,FG,aFG,FT,TO,SF,PlusOne,Score
249,202337,Luke,Babbitt,8,F,1610612740,New Orleans Pelicans,NOP,NewOrleans,18,4,4.81928014755249,3,3,1,0.75,0,0,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.1111111111111111,2,33.333333333333336,50.0,0.0,25.0,0.0,0.0,25.0
250,202343,Elliot,Williams,25,G,1610612763,Memphis Grizzlies,MEM,Memphis,5,4,28.571399688720703,3,3,1,0.75,0,0,0.8,0.6,0.6,0.2,0.39999999999999997,2,33.333333333333336,50.0,0.0,25.0,0.0,0.0,25.0
251,202341,James,Anderson,5,G,1610612758,Sacramento Kings,SAC,Sacramento,14,7,10.769200325012207,3,4,1,0.4285709857940674,0,0,0.5,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.21428571428571427,3,25.0,37.5,0.0,42.857142857142854,0.0,0.0,14.285714285714286
252,203934,Lamar,Patterson,13,G-F,1610612737,Atlanta Hawks,ATL,Atlanta,26,9,8.910889625549316,3,4,1,0.33333298563957214,0,0,0.34615384615384615,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.11538461538461539,3,25.0,37.5,0.0,55.55555555555556,0.0,0.0,11.11111111111111
253,203922,Glenn,Robinson,40,G-F,1610612754,Indiana Pacers,IND,Indiana,24,11,9.821430206298828,3,9,1,0.27272701263427734,5,220,0.4583333333333333,0.125,0.375,0.041666666666666664,0.3333333333333333,8,11.11111111111111,11.11111111111111,9.090909090909092,9.090909090909092,9.090909090909092,0.0,18.181818181818183
254,203943,Noah,Vonleh,21,F,1610612757,Portland Trail Blazers,POR,Portland,44,1,0.537634015083313,2,1,1,2.0,0,0,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
255,2406,Caron,Butler,31,F,1610612758,Sacramento Kings,SAC,Sacramento,8,1,3.703700065612793,2,1,1,2.0,0,0,0.125,0.25,0.125,0.125,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
256,201168,Tiago,Splitter,11,C,1610612737,Atlanta Hawks,ATL,Atlanta,29,1,0.5988019704818726,2,1,1,2.0,0,0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
257,201177,Josh,McRoberts,4,F,1610612748,Miami Heat,MIA,Miami,19,1,1.1363600492477417,2,0,0,2.0,0,0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
258,203999,Nikola,Jokic,15,C-F,1610612743,Denver Nuggets,DEN,Denver,39,1,0.29154500365257263,2,1,1,2.0,0,0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
259,1626143,Jahil,Okafor,8,C,1610612755,Philadelphia 76ers,PHI,Philadelphia,39,1,0.13477100431919098,2,1,1,2.0,0,0,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
260,203939,Dwight ,Powell,7,F,1610612742,Dallas Mavericks,DAL,Dallas,41,1,0.3278689980506897,2,1,1,2.0,0,0,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.0,0,100.0,100.0,0.0,0.0,0.0,0.0,100.0
261,201967,Dante,Cunningham,44,F,1610612740,New Orleans Pelicans,NOP,NewOrleans,38,2,1.117319941520691,2,2,1,1.0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,1,50.0,50.0,0.0,0.0,0.0,0.0,50.0
262,203919,Jordan,Adams,3,G,1610612763,Memphis Grizzlies,MEM,Memphis,2,2,20.0,2,1,1,1.0,0,0,1.0,1.0,0.5,0.5,0.0,0,100.0,100.0,0.0,50.0,0.0,0.0,50.0
263,203955,Bryce,Cotton,8,G,1610612756,Phoenix Suns,PHX,Phoenix,2,3,23.076900482177734,2,2,1,0.6666669845581055,0,0,1.5,1.0,1.0,0.5,0.5,1,50.0,50.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336
264,202087,Alonzo,Gee,15,F,1610612740,New Orleans Pelicans,NOP,NewOrleans,39,4,2.409640073776245,2,3,1,0.5,0,0,0.10256410256410256,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.05128205128205129,2,33.333333333333336,33.333333333333336,0.0,25.0,0.0,0.0,25.0
265,1718,Paul,Pierce,34,F-G,1610612746,Los Angeles Clippers,LAC,LAClippers,38,4,1.6064300537109375,2,2,0,0.5,0,0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,2,0.0,0.0,25.0,25.0,25.0,0.0,25.0
266,1626163,Frank,Kaminsky,44,C,1610612766,Charlotte Hornets,CHA,Charlotte,39,4,1.2121200561523438,2,2,0,0.5,0,0,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.0,0.05128205128205128,2,0.0,0.0,25.0,25.0,25.0,0.0,25.0
267,201973,Jonas,Jerebko,8,F,1610612738,Boston Celtics,BOS,Boston,39,4,2.3809499740600586,2,2,0,0.5,0,0,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.0,0.05128205128205128,2,0.0,0.0,25.0,25.0,0.0,0.0,25.0
268,203909,KJ,McDaniels,32,F,1610612745,Houston Rockets,HOU,Houston,9,4,12.903200149536133,2,2,1,0.5,0,0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,1,50.0,50.0,0.0,50.0,0.0,0.0,25.0
269,202324,Derrick,Favors,15,F-C,1610612762,Utah Jazz,UTA,Utah,26,4,0.9345790147781372,2,3,0,0.5,0,0,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.0,0.11538461538461539,3,0.0,0.0,25.0,0.0,25.0,0.0,25.0
270,201627,Anthony,Morrow,2,G,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,37,5,2.3696699142456055,2,4,1,0.4000000059604645,0,0,0.13513513513513514,0.05405405405405406,0.10810810810810811,0.02702702702702703,0.08108108108108109,3,25.0,25.0,0.0,20.0,0.0,0.0,20.0
271,1626148,Anthony,Brown,3,F,1610612747,Los Angeles Lakers,LAL,LALakers,16,5,6.097559928894043,2,5,1,0.4000000059604645,0,0,0.3125,0.125,0.3125,0.0625,0.25,4,20.0,20.0,0.0,0.0,0.0,0.0,20.0
272,203485,Lorenzo,Brown,41,G,1610612756,Phoenix Suns,PHX,Phoenix,4,6,25.0,2,5,1,0.33333298563957214,0,0,1.5,0.5,1.25,0.25,1.0,4,20.0,20.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668
273,1626153,Delon,Wright,55,G,1610612761,Toronto Raptors,TOR,Toronto,7,7,70.0,2,6,1,0.2857140004634857,0,0,1.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.7142857142857142,5,16.666666666666668,16.666666666666668,0.0,14.285714285714286,0.0,0.0,14.285714285714286
274,201228,CJ,Watson,32,G,1610612753,Orlando Magic,ORL,Orlando,8,8,17.021299362182617,2,7,1,0.25,0,0,1.0,0.25,0.875,0.125,0.75,6,14.285714285714286,14.285714285714286,0.0,12.5,0.0,0.0,12.5
275,203584,Troy,Daniels,30,G,1610612766,Charlotte Hornets,CHA,Charlotte,17,8,12.903200149536133,2,8,1,0.25,0,0,0.47058823529411764,0.11764705882352941,0.47058823529411764,0.058823529411764705,0.4117647058823529,7,12.5,12.5,0.0,0.0,0.0,0.0,12.5
276,202713,Kyle,Singler,5,G,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,29,1,0.9090909957885742,1,0,0,1.0,0,0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
277,203118,Mike,Scott,32,F,1610612737,Atlanta Hawks,ATL,Atlanta,34,1,0.45045000314712524,1,0,0,1.0,0,0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
278,201162,Jared,Dudley,1,G-F,1610612764,Washington Wizards,WAS,Washington,39,3,0.9803919792175293,1,1,0,0.33333298563957214,0,0,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,1,0.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,33.333333333333336
279,202690,Jimmer,Fredette,32,G,1610612740,New Orleans Pelicans,NOP,NewOrleans,3,1,20.0,0,1,0,0.0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,201188,Marc,Gasol,33,C,1610612763,Memphis Grizzlies,MEM,Memphis,43,1,0.1270650029182434,0,1,0,0.0,0,0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,1495,Tim,Duncan,21,F,1610612759,San Antonio Spurs,SAS,SanAntonio,36,1,0.2849000096321106,0,1,0,0.0,0,0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,200746,LaMarcus,Aldridge,12,C-F,1610612759,San Antonio Spurs,SAS,SanAntonio,39,1,0.15432099997997284,0,1,0,0.0,0,0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,200745,Andrea,Bargnani,9,F-C,1610612751,Brooklyn Nets,BKN,Brooklyn,36,1,0.37313398718833923,0,1,0,0.0,0,0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2561,David,West,30,F,1610612759,San Antonio Spurs,SAS,SanAntonio,41,1,0.3787879943847656,0,1,0,0.0,0,0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.024390243902439025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2400,Drew,Gooden,90,C-F,1610612764,Washington Wizards,WAS,Washington,12,1,1.4084500074386597,0,1,0,0.0,0,0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,1626204,Larry,Nance,7,F,1610612747,Los Angeles Lakers,LAL,LALakers,36,1,0.4608289897441864,0,0,0,0.0,0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
287,203951,Keith,Appling,15,G,1610612753,Orlando Magic,ORL,Orlando,1,1,25.0,0,1,0,0.0,0,0,1.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2200,Pau,Gasol,16,F-C,1610612741,Chicago Bulls,CHI,Chicago,38,1,0.14727500081062317,0,1,0,0.0,0,0,0.02631578947368421,0.0,0.02631578947368421,0.0,0.02631578947368421,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,101106,Andrew ,Bogut,12,C,1610612744,Golden State Warriors,GSW,GoldenState,35,1,0.505050003528595,0,1,0,0.0,0,0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,201579,Roy,Hibbert,17,C,1610612747,Los Angeles Lakers,LAL,LALakers,43,1,0.2967360019683838,0,1,0,0.0,0,0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,203906,Devyn,Marble,11,G,1610612753,Orlando Magic,ORL,Orlando,3,1,14.285699844360352,0,1,0,0.0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,203092,Tyler,Zeller,44,C-F,1610612738,Boston Celtics,BOS,Boston,25,1,0.7874019742012024,0,1,0,0.0,0,0,0.04,0.0,0.04,0.0,0.04,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,203940,Adreian,Payne,33,F,1610612750,Minnesota Timberwolves,MIN,Minnesota,26,1,0.9615380167961121,0,1,0,0.0,0,0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.038461538461538464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,1626192,Pat,Connaughton,5,G,1610612757,Portland Trail Blazers,POR,Portland,12,1,4.347829818725586,0,1,0,0.0,0,0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,203076,Anthony,Davis,23,F-C,1610612740,New Orleans Pelicans,NOP,NewOrleans,36,1,0.12285000085830688,0,1,0,0.0,0,0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,202702,Kenneth,Faried,35,F,1610612743,Denver Nuggets,DEN,Denver,36,1,0.21977999806404114,0,1,0,0.0,0,0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,202328,Greg,Monroe,15,F-C,1610612749,Milwaukee Bucks,MIL,Milwaukee,42,1,0.1488099992275238,0,1,0,0.0,0,0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,203930,Sean,Kilpatrick,6,,1610612743,Denver Nuggets,DEN,Denver,2,1,14.285699844360352,0,0,0,0.0,0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
299,201567,Kevin,Love,0,F-C,1610612739,Cleveland Cavaliers,CLE,Cleveland,39,1,0.15625,0,0,0,0.0,0,0,0.02564102564102564,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
300,203124,Kyle,O'Quinn,9,F,1610612752,New York Knicks,NYK,NewYork,32,1,0.531915009021759,0,1,0,0.0,0,0,0.03125,0.0,0.03125,0.0,0.03125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,202344,Trevor ,Booker,33,F,1610612762,Utah Jazz,UTA,Utah,39,1,0.36101099848747253,0,1,0,0.0,0,0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.02564102564102564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,203512,Lucas,Nogueira,92,C,1610612761,Toronto Raptors,TOR,Toronto,10,1,3.448280096054077,0,1,0,0.0,0,0,0.1,0.0,0.1,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,202700,Donatas,Motiejunas,20,F-C,1610612745,Houston Rockets,HOU,Houston,14,1,1.0752700567245483,0,0,0,0.0,0,0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
304,101126,Nate,Robinson,2,G,1610612740,New Orleans Pelicans,NOP,NewOrleans,2,1,100.0,0,1,0,0.0,0,0,0.5,0.0,0.5,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,203086,Meyers,Leonard,11,C,1610612757,Portland Trail Blazers,POR,Portland,37,1,0.29239800572395325,0,1,0,0.0,0,0,0.02702702702702703,0.0,0.02702702702702703,0.0,0.02702702702702703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,203923,James,Young,13,G-F,1610612738,Boston Celtics,BOS,Boston,13,1,3.125,0,0,0,0.0,0,0,0.07692307692307693,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0
307,203516,James,Ennis,8,F,1610612763,Memphis Grizzlies,MEM,Memphis,5,1,6.666669845581055,0,1,0,0.0,0,0,0.2,0.0,0.2,0.0,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,201149,Joakim,Noah,13,C,1610612741,Chicago Bulls,CHI,Chicago,29,1,0.49261099100112915,0,0,0,0.0,0,0,0.034482758620689655,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
309,2743,Kris,Humphries,43,F,1610612764,Washington Wizards,WAS,Washington,27,1,0.5154640078544617,0,1,0,0.0,0,0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.037037037037037035,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,203488,Mike,Muscala,31,C,1610612737,Atlanta Hawks,ATL,Atlanta,29,1,0.8403360247612,0,0,0,0.0,0,0,0.034482758620689655,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
311,2592,James,Jones,1,G-F,1610612739,Cleveland Cavaliers,CLE,Cleveland,25,2,1.754390001296997,0,1,0,0.0,0,0,0.08,0.0,0.04,0.0,0.04,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0
312,201578,Marreese,Speights,5,F-C,1610612744,Golden State Warriors,GSW,GoldenState,32,2,0.8163269758224487,0,2,0,0.0,0,0,0.0625,0.0,0.0625,0.0,0.0625,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,202379,Jeremy,Evans,21,F,1610612742,Dallas Mavericks,DAL,Dallas,19,2,3.636359930038452,0,1,0,0.0,0,0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0
314,203527,Ryan,Kelly,4,F,1610612747,Los Angeles Lakers,LAL,LALakers,14,2,2.3809499740600586,0,1,0,0.0,0,0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.07142857142857142,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0
315,202720,Jon,Leuer,30,F,1610612756,Phoenix Suns,PHX,Phoenix,41,2,0.5291010141372681,0,2,0,0.0,0,0,0.04878048780487805,0.0,0.04878048780487805,0.0,0.04878048780487805,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,203493,Reggie,Bullock,25,G,1610612765,Detroit Pistons,DET,Detroit,14,2,9.090909957885742,0,2,0,0.0,0,0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,1626168,Trey,Lyles,41,F,1610612762,Utah Jazz,UTA,Utah,37,2,0.9389669895172119,0,1,0,0.0,0,0,0.05405405405405406,0.0,0.02702702702702703,0.0,0.02702702702702703,1,0.0,0.0,50.0,0.0,50.0,0.0,0.0
318,202357,Nemanja,Bjelica,88,F,1610612750,Minnesota Timberwolves,MIN,Minnesota,35,2,1.092900037765503,0,2,0,0.0,0,0,0.05714285714285714,0.0,0.05714285714285714,0.0,0.05714285714285714,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,203460,Andre,Roberson,21,G-F,1610612760,Oklahoma City Thunder,OKC,OklahomaCity,42,3,1.3574700355529785,0,2,0,0.0,0,0,0.07142857142857142,0.0,0.047619047619047616,0.0,0.047619047619047616,2,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
320,2564,Boris,Diaw,33,C-F,1610612759,San Antonio Spurs,SAS,SanAntonio,42,3,0.970874011516571,0,1,0,0.0,0,0,0.07142857142857142,0.0,0.023809523809523808,0.0,0.023809523809523808,1,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0
321,101135,David,Lee,42,C-F,1610612738,Boston Celtics,BOS,Boston,30,3,1.185770034790039,0,2,0,0.0,0,0,0.1,0.0,0.06666666666666667,0.0,0.06666666666666667,2,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
322,203141,Mirza,Teletovic,35,F,1610612756,Phoenix Suns,PHX,Phoenix,41,3,0.7518799901008606,0,2,0,0.0,0,0,0.07317073170731707,0.0,0.04878048780487805,0.0,0.04878048780487805,2,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0
323,2446,Rasual,Butler,18,G-F,1610612759,San Antonio Spurs,SAS,SanAntonio,22,3,4.411759853363037,0,3,0,0.0,0,0,0.13636363636363635,0.0,0.13636363636363635,0.0,0.13636363636363635,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,201601,Luc,Mbah a Moute,12,F,1610612746,Los Angeles Clippers,LAC,LAClippers,31,4,3.200000047683716,0,4,0,0.0,0,0,0.12903225806451613,0.0,0.12903225806451613,0.0,0.12903225806451613,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,202696,Nikola,Vucevic,9,C,1610612753,Orlando Magic,ORL,Orlando,37,5,0.7763980031013489,0,3,0,0.0,0,0,0.13513513513513514,0.0,0.08108108108108109,0.0,0.08108108108108109,3,0.0,0.0,0.0,40.0,0.0,0.0,0.0
326,203123,Kostas,Papanikolaou,16,F,1610612743,Denver Nuggets,DEN,Denver,22,13,13.978500366210938,0,9,0,0.0,0,225,0.5909090909090909,0.0,0.4090909090909091,0.0,0.4090909090909091,9,0.0,0.0,0.0,30.76923076923077,0.0,0.0,0.0
